file,line,phrase,classification,snippet
outputs/stage_7_6_claims_consistency.md,795,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 326 | `semantic security` | ...e_wording_check.md` \\|...
outputs/stage_7_6_claims_consistency.md,795,semantic security,listed_as_unsafe_wording_to_avoid,...wording_check.md` \\| 15 \\| `semantic security` \\| ...p -nEi 'provabl\\\|cr...
outputs/stage_7_6_claims_consistency.md,796,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 327 | `semantic security` | ...laims_consistency.md` \...
outputs/stage_7_6_claims_consistency.md,796,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` \| 96 \| `semantic security` \| ...-nEi 'provabl\\\|crypt...
outputs/stage_7_6_claims_consistency.md,797,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 327 | `semantic security` | ...Ei 'provabl\\\|cryptogr...
outputs/stage_7_6_claims_consistency.md,797,semantic security,listed_as_unsafe_wording_to_avoid,...'provabl\\\|cryptographic\\\|semantic security\\\|prevents all\\\|hides padd...
outputs/stage_7_6_claims_consistency.md,798,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 328 | `semantic security` | ...laims_consistency.md` \...
outputs/stage_7_6_claims_consistency.md,798,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` \| 97 \| `semantic security` \| ...afe_wording_check.md`...
outputs/stage_7_6_claims_consistency.md,799,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 328 | `semantic security` | ...e_wording_check.md` \\|...
outputs/stage_7_6_claims_consistency.md,799,semantic security,listed_as_unsafe_wording_to_avoid,...wording_check.md` \\| 24 \\| `semantic security` \\| ...graphic indistinguish...
outputs/stage_7_6_claims_consistency.md,800,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 329 | `semantic security` | ...laims_consistency.md` \...
outputs/stage_7_6_claims_consistency.md,800,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` \| 97 \| `semantic security` \| ...graphic indistinguisha...
outputs/stage_7_6_claims_consistency.md,801,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 329 | `semantic security` | ...graphic indistinguishab...
outputs/stage_7_6_claims_consistency.md,801,semantic security,listed_as_unsafe_wording_to_avoid,"...graphic indistinguishability, semantic security"" \\\| (D) \\\| \\| \| |"
outputs/stage_7_6_claims_consistency.md,802,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 330 | `semantic security` | ...laims_consistency.md` \...
outputs/stage_7_6_claims_consistency.md,802,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` \| 98 \| `semantic security` \| ...afe_wording_check.md`...
outputs/stage_7_6_claims_consistency.md,803,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 330 | `semantic security` | ...e_wording_check.md` \\|...
outputs/stage_7_6_claims_consistency.md,803,semantic security,listed_as_unsafe_wording_to_avoid,"...wording_check.md` \\| 32 \\| `semantic security` \\| ...7 \\\| ""No formal/cry..."
outputs/stage_7_6_claims_consistency.md,804,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 331 | `semantic security` | ...laims_consistency.md` \...
outputs/stage_7_6_claims_consistency.md,804,semantic security,listed_as_unsafe_wording_to_avoid,"...ims_consistency.md` \| 98 \| `semantic security` \| ...7 \\\| ""No formal/cryp..."
outputs/stage_7_6_claims_consistency.md,805,semantic security,listed_as_unsafe_wording_to_avoid,"...aims_consistency.md` | 331 | `semantic security` | ...\\\| ""No formal/cryptog..."
outputs/stage_7_6_claims_consistency.md,805,semantic security,listed_as_unsafe_wording_to_avoid,"...\\\| ""No formal/cryptographic/semantic security"" \\\| (D) \\\| \\| \| |"
outputs/stage_7_6_claims_consistency.md,806,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 332 | `semantic security` | ...laims_consistency.md` \...
outputs/stage_7_6_claims_consistency.md,806,semantic security,listed_as_unsafe_wording_to_avoid,...ims_consistency.md` \| 99 \| `semantic security` \| ...afe_wording_check.md`...
outputs/stage_7_6_claims_consistency.md,807,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 332 | `semantic security` | ...e_wording_check.md` \\|...
outputs/stage_7_6_claims_consistency.md,807,semantic security,listed_as_unsafe_wording_to_avoid,"...wording_check.md` \\| 36 \\| `semantic security` \\| ...32 \\\| ""no cryptogra..."
outputs/stage_7_6_claims_consistency.md,808,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 333 | `semantic security` | ...laims_consistency.md` \...
outputs/stage_7_6_claims_consistency.md,808,semantic security,listed_as_unsafe_wording_to_avoid,"...ims_consistency.md` \| 99 \| `semantic security` \| ...2 \\\| ""no cryptograph..."
outputs/stage_7_6_claims_consistency.md,809,semantic security,listed_as_unsafe_wording_to_avoid,"...aims_consistency.md` | 333 | `semantic security` | ...\\\| ""no cryptographic/..."
outputs/stage_7_6_claims_consistency.md,809,semantic security,listed_as_unsafe_wording_to_avoid,"...\\\| ""no cryptographic/formal/semantic security claim; no real-TEE deployment..."
outputs/stage_7_6_claims_consistency.md,810,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 334 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,810,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 100 \| `semantic security` \| ...afe_wording_check.md`...
outputs/stage_7_6_claims_consistency.md,811,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 334 | `semantic security` | ...e_wording_check.md` \\|...
outputs/stage_7_6_claims_consistency.md,811,semantic security,listed_as_unsafe_wording_to_avoid,"...wording_check.md` \\| 37 \\| `semantic security` \\| ...""no formal, cryptogra..."
outputs/stage_7_6_claims_consistency.md,812,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 335 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,812,semantic security,listed_as_unsafe_wording_to_avoid,"...ms_consistency.md` \| 100 \| `semantic security` \| ...""no formal, cryptograp..."
outputs/stage_7_6_claims_consistency.md,813,semantic security,listed_as_unsafe_wording_to_avoid,"...aims_consistency.md` | 335 | `semantic security` | ...""no formal, cryptograph..."
outputs/stage_7_6_claims_consistency.md,813,semantic security,listed_as_unsafe_wording_to_avoid,"...""no formal, cryptographic, or semantic security; no real TEE wall-time"" \\\|..."
outputs/stage_7_6_claims_consistency.md,814,cryptographically secure,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 336 | `cryptographically secure` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,814,cryptographically secure,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 101 \| `cryptographically secure` \| ...afe_wording_check.md`...
outputs/stage_7_6_claims_consistency.md,815,cryptographically secure,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 336 | `cryptographically secure` | ...e_wording_check.md` \\|...
outputs/stage_7_6_claims_consistency.md,815,cryptographically secure,listed_as_unsafe_wording_to_avoid,"...wording_check.md` \\| 38 \\| `cryptographically secure` \\| ...s list including ""pro..."
outputs/stage_7_6_claims_consistency.md,816,cryptographically secure,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 337 | `cryptographically secure` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,816,cryptographically secure,listed_as_unsafe_wording_to_avoid,"...ms_consistency.md` \| 101 \| `cryptographically secure` \| ...s list including ""prov..."
outputs/stage_7_6_claims_consistency.md,817,cryptographically secure,listed_as_unsafe_wording_to_avoid,"...aims_consistency.md` | 337 | `cryptographically secure` | ...s list including ""prova..."
outputs/stage_7_6_claims_consistency.md,817,cryptographically secure,listed_as_unsafe_wording_to_avoid,"...s list including ""provably"", ""cryptographically secure"", ""semantically secure"", ""TEE..."
outputs/stage_7_6_claims_consistency.md,818,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 338 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,818,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 102 \| `semantic security` \| ...afe_wording_check.md`...
outputs/stage_7_6_claims_consistency.md,819,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 338 | `semantic security` | ...e_wording_check.md` \\|...
outputs/stage_7_6_claims_consistency.md,819,semantic security,listed_as_unsafe_wording_to_avoid,...wording_check.md` \\| 39 \\| `semantic security` \\| ...make no formal/crypto...
outputs/stage_7_6_claims_consistency.md,820,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 339 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,820,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 102 \| `semantic security` \| ....make no formal/crypto...
outputs/stage_7_6_claims_consistency.md,821,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 339 | `semantic security` | ....make no formal/cryptog...
outputs/stage_7_6_claims_consistency.md,821,semantic security,listed_as_unsafe_wording_to_avoid,"....make no formal/cryptographic/semantic security claims."") \\\| (M) \\\| \\| \..."
outputs/stage_7_6_claims_consistency.md,822,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 340 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,822,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 103 \| `semantic security` \| ...afe_wording_check.md`...
outputs/stage_7_6_claims_consistency.md,823,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 340 | `semantic security` | ...e_wording_check.md` \\|...
outputs/stage_7_6_claims_consistency.md,823,semantic security,listed_as_unsafe_wording_to_avoid,...wording_check.md` \\| 46 \\| `semantic security` \\| ...rovably / cryptograph...
outputs/stage_7_6_claims_consistency.md,824,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 341 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,824,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 103 \| `semantic security` \| ...rovably / cryptographi...
outputs/stage_7_6_claims_consistency.md,825,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 341 | `semantic security` | ...rovably / cryptographic...
outputs/stage_7_6_claims_consistency.md,825,semantic security,listed_as_unsafe_wording_to_avoid,"...rovably / cryptographically / semantic security""** — all hits are (D) disclai..."
outputs/stage_7_6_claims_consistency.md,826,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 342 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,826,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 104 \| `semantic security` \| ..._draft/limitations.md`...
outputs/stage_7_6_claims_consistency.md,827,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 342 | `semantic security` | ...raft/limitations.md` \\...
outputs/stage_7_6_claims_consistency.md,827,semantic security,listed_as_unsafe_wording_to_avoid,...ft/limitations.md` \\| 5 \\| `semantic security` \\| ...**No formal / cryptog...
outputs/stage_7_6_claims_consistency.md,828,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 343 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,828,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 104 \| `semantic security` \| ...**No formal / cryptogr...
outputs/stage_7_6_claims_consistency.md,829,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 343 | `semantic security` | ...**No formal / cryptogra...
outputs/stage_7_6_claims_consistency.md,829,semantic security,listed_as_unsafe_wording_to_avoid,...**No formal / cryptographic / semantic security.** Every security number in t...
outputs/stage_7_6_claims_consistency.md,830,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 344 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,830,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 105 \| `semantic security` \| ..._draft/limitations.md`...
outputs/stage_7_6_claims_consistency.md,831,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 344 | `semantic security` | ...raft/limitations.md` \\...
outputs/stage_7_6_claims_consistency.md,831,semantic security,listed_as_unsafe_wording_to_avoid,...ft/limitations.md` \\| 5 \\| `semantic security` \\| ...graphic indistinguish...
outputs/stage_7_6_claims_consistency.md,832,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 345 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,832,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 105 \| `semantic security` \| ...graphic indistinguisha...
outputs/stage_7_6_claims_consistency.md,833,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 345 | `semantic security` | ...graphic indistinguishab...
outputs/stage_7_6_claims_consistency.md,833,semantic security,listed_as_unsafe_wording_to_avoid,"...graphic indistinguishability, semantic security, or differential privacy of t..."
outputs/stage_7_6_claims_consistency.md,834,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 346 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,834,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 106 \| `semantic security` \| ...draft/limitations.md`...
outputs/stage_7_6_claims_consistency.md,835,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 346 | `semantic security` | ...aft/limitations.md` \\|...
